ACCIDENT_NO,LATITUDE,LONGITUDE
T20230021113,-37.268691,144.17097
T20230021378,-37.868362,144.830423
T20230021011,-38.173532,144.402495
T20230021045,-37.642432,144.963929
T20230021043,-37.779078,144.913292
T20230021042,-38.148688,144.365758
T20230021040,-37.145112,146.452074
T20230021035,-37.844987,144.790741
T20230021034,-37.778082,144.960541
T20230021107,-38.039189,145.249654
T20230021033,-38.099856,144.345497
T20230021029,-37.89978,145.129206
T20230021028,-36.755002,144.511556
T20230021089,-36.309125,145.07675
T20230021156,-38.155569,144.365412
T20230023189,-38.077559,145.124668
T20230021213,-37.701889,144.56588
T20230021322,-37.57507,144.920869
T20230021173,-38.075531,145.221679
T20230021148,-37.423094,144.97861
T20230024437,-37.566506,144.615902
T20230021556,-37.819224,145.123595
T20230026360,-38.358536,144.041278
T20230021391,-37.750858,144.925256
T20230021146,-37.786971,145.1434
T20230021830,-38.091189,144.354346
T20230021143,-37.959305,145.111566
T20230021140,-37.824155,144.970513
T20230021138,-37.775055,145.078904
T20230021137,-37.824232,145.082826
T20230021135,-37.777899,144.988499
T20230021133,-37.847302,145.041283
T20230021130,-34.214106,142.117411
T20230021127,-37.860478,145.098565
T20230021126,-37.845946,144.780856
T20230021124,-37.884681,144.662844
T20230021123,-37.937115,145.067284
T20230021121,-37.870282,144.760746
T20230021119,-37.607158,144.911558
T20230021116,-37.74253,144.908848
T20230021114,-35.369969,143.458208
T20230022092,-38.195794,145.160736
T20230021353,-38.059388,144.358407
T20230021215,-37.845688,144.985023
T20230022981,-37.725752,144.65127
T20230022106,-38.424708,143.376012
T20230021110,-38.325077,143.973014
T20230022141,-37.798857,144.641018
T20230021109,-37.831125,144.916551
T20230021106,-37.971035,145.148553
T20230021103,-38.195065,145.130678
T20230021794,-37.794034,144.988216
T20230021101,-38.110686,145.131966
T20230021097,-37.065169,144.307766
T20230021096,-38.171834,145.97064
T20230021153,-37.974334,145.185701
T20230021349,-37.737349,145.012245
T20230021178,-37.564982,143.867501
T20230021206,-36.53888,142.401435
T20230022063,-37.886483,145.149093
T20230021407,-37.73032,145.000549
T20230028781,-37.647006,143.651891
T20230021426,-37.531385,144.956277
T20230021452,-37.859224,144.64856
T20230021160,-37.734867,144.707343
T20230021166,-37.695217,145.092299
T20230021169,-38.031225,147.603069
T20230026993,-37.854138,144.748049
T20230021192,-36.492505,143.7231
T20230021220,-37.736229,144.607277
T20230021207,-37.698474,144.615917
T20230021214,-38.244987,142.655711
T20230021209,-37.793159,145.014923
T20230021203,-37.773526,145.011251
T20230021218,-38.014613,145.215425
T20230021187,-37.909083,145.141476
T20230022129,-37.741322,144.966507
T20230021186,-36.148578,146.631675
T20230021205,-37.865999,145.343569
T20230021211,-37.99022,145.212866
T20230021221,-37.818824,145.03606
T20230021222,-37.774706,144.94898
T20230021180,-37.804771,144.935271
T20230021223,-37.788748,144.936028
T20230021228,-37.692116,144.950977
T20230021230,-38.0835,144.358112
T20230021231,-37.708537,144.803776
T20230021583,-37.840591,145.004698
T20230021282,-37.942274,144.72702
T20230021916,-37.573135,144.729346
T20230021293,-37.95933,146.983356
T20230021302,-37.831891,144.960058
T20230021301,-37.956567,145.104178
T20230021910,-38.071681,145.475191
T20230021298,-38.088665,145.327593
T20230021299,-37.600345,144.95264
T20230021340,-37.875735,148.000118
T20230021309,-37.954521,145.187611
T20230021338,-38.152209,145.133399
T20230021358,-38.055233,145.381601
T20230023641,-37.777899,144.988499
T20230021401,-37.601284,145.114182
T20230021284,-37.760897,144.816567
T20230022761,-37.797318,144.757254
T20230021462,-37.761823,144.941878
T20230021285,-37.825682,147.631893
T20230021318,-38.156127,145.169074
T20230021237,-37.718739,144.963003
T20230021243,-38.690634,146.142653
T20230021303,-37.02952,145.822397
T20230021287,-36.119697,144.74558
T20230021339,-37.540007,144.470751
T20230021290,-37.722214,143.654886
T20230021255,-38.035697,145.267358
T20230021328,-37.930178,145.132161
T20230021257,-37.680245,145.013835
T20230021306,-36.37708,145.400955
T20230021269,-37.887702,144.991431
T20230021320,-37.728928,144.616452
T20230021271,-37.994805,145.263871
T20230021307,-37.99766,145.163978
T20230021274,-38.062139,145.445737
T20230021277,-37.562979,144.702042
T20230023447,-37.885839,145.284259
T20230021720,-37.928546,145.118919
T20230021278,-37.867624,144.984647
T20230021364,-37.812956,145.082288
T20230021362,-37.87009,145.130062
T20230021360,-37.557871,145.109859
T20230021351,-38.046205,145.254513
T20230021771,-37.637505,145.095545
T20230024087,-37.634757,144.57339
T20230021481,-37.87704,145.238289
T20230021593,-38.169243,144.309744
T20230021505,-37.929112,141.230054
T20230021516,-37.882401,145.090366
T20230021540,-37.869675,144.988115
T20230021645,-37.776117,144.960604
T20230023951,-37.841491,145.012303
T20230021836,-37.643867,144.955642
T20230021588,-38.125607,145.13803
T20230021590,-38.366795,142.463963
T20230021403,-38.034448,145.20984
T20230021405,-37.635518,144.871537
T20230021406,-37.795343,145.11479
T20230021408,-37.827294,144.960745
T20230021409,-38.087545,145.278875
T20230030674,-37.634771,144.881441
T20230021413,-37.869292,144.997644
T20230021415,-37.640489,145.026563
T20230021416,-37.803006,145.247474
T20230021419,-36.772613,144.135624
T20230021377,-38.067744,145.454354
T20230022193,-37.846658,144.781922
T20230027652,-38.09214,145.402695
T20230027077,-37.892392,145.125236
T20230021458,-37.994487,145.175799
T20230021399,-38.148975,145.934557
T20230021397,-36.55033,145.972215
T20230021394,-38.111079,145.486211
T20230021389,-37.847721,144.979732
T20230021388,-37.734679,144.937899
T20230021384,-37.834562,145.169607
T20230021383,-37.730434,144.963825
T20230021382,-37.760871,145.012903
T20230021381,-38.456168,145.265545
T20230021380,-37.872603,145.024217
T20230021430,-37.812356,144.962001
T20230021375,-37.81242,144.969426
T20230021374,-37.64976,145.005517
T20230021370,-37.570909,143.842537
T20230021366,-37.967413,145.238147
T20230021498,-37.634752,144.881264
T20230021464,-37.890998,144.686606
T20230022666,-37.723548,144.947161
T20230024112,-37.595767,144.757918
T20230021476,-38.186084,144.451956
T20230022280,-37.737738,145.134152
T20230021450,-37.734111,144.88358
T20230021454,-37.989542,145.220708
T20230022553,-37.830999,144.869584
T20230021455,-37.990121,145.214536
T20230021486,-36.7655,144.304377
T20230021465,-37.779111,144.997044
T20230021456,-37.983896,145.200402
T20230021461,-37.767159,144.924843
T20230021529,-37.800728,145.155165
T20230021483,-37.756091,145.343179
T20230022250,-37.526364,143.821937
T20230022216,-37.68163,144.883583
T20230021487,-37.613685,145.496229
T20230021424,-38.102696,141.648578
T20230021484,-37.762517,141.720154
T20230021489,-34.19822,142.214232
T20230021425,-38.06475,145.454134
T20230022009,-37.816064,145.275399
T20230021521,-37.865939,144.996028
T20230021480,-36.258484,145.4318
T20230021427,-37.858533,144.998854
T20230021432,-37.835306,144.842575
T20230021433,-37.470441,144.952365
T20230021444,-37.800626,145.15269
T20230021525,-37.79382,144.982716
T20230021447,-36.115857,146.876626
T20230021603,-37.778653,144.9742
T20230021448,-37.858479,144.998442
T20230021438,-37.06877,144.176144
T20230021474,-38.060924,145.451957
T20230021492,-37.725254,145.02323
T20230021553,-37.713678,144.910804
T20230022759,-37.677571,144.586986
T20230021828,-37.720933,144.963236
T20230027259,-37.637109,145.021831
T20230021858,-37.715333,144.600179
T20230021868,-37.340247,144.157066
T20230021878,-38.366934,142.516271
T20230021506,-38.097708,145.197879
T20230021510,-37.801839,145.308008
T20230023549,-37.637683,145.026526
T20230021517,-37.683126,144.661239
T20230021522,-37.54976,143.916291
T20230021526,-37.489618,145.024669
T20230021559,-37.956808,145.0467
T20230021528,-34.95019,143.297079
T20230021530,-38.060207,144.358202
T20230021531,-36.53613,146.644843
T20230021535,-37.84327,144.996715
T20230021537,-37.715337,144.949325
T20230021561,-38.084044,145.433023
T20230021545,-37.799652,144.955034
T20230024425,-38.176118,144.401888
T20230021565,-38.020502,145.137951
T20230021567,-37.923512,145.166079
T20230021568,-37.40183,144.973995
T20230021569,-37.288117,144.971497
T20230021501,-37.629404,144.994129
T20230021572,-36.69832,144.205046
T20230021577,-38.691038,146.45465
T20230021573,-37.963763,145.191
T20230021575,-37.854257,145.163146
T20230021576,-37.60604,145.005963
T20230022490,-37.879156,145.016311
T20230021551,-38.168092,147.104134
T20230021552,-38.337,144.324503
T20230021679,-38.009065,145.086256
T20230021845,-38.127257,144.339014
T20230023090,-37.728113,144.862901
T20230021838,-37.747546,144.92507
T20230021833,-37.925007,145.285435
T20230021657,-37.735733,145.025992
T20230021652,-37.917984,145.170943
T20230021774,-37.759498,144.92061
T20230025599,-38.050609,145.11562
T20230021646,-37.766653,145.301432
T20230021640,-37.881679,144.706854
T20230021639,-38.01187,141.464413
T20230021608,-38.004219,145.257599
T20230021914,-36.121192,146.864469
T20230021976,-37.960346,145.135333
T20230021637,-37.899259,145.232996
T20230021581,-37.954026,145.347661
T20230021611,-36.775058,144.296603
T20230021635,-37.997718,145.275185
T20230021964,-37.648759,144.963367
T20230022095,-37.670903,144.849646
T20230021787,-37.874778,147.450824
T20230021713,-38.518444,143.974039
T20230021634,-37.876865,145.038561
T20230021633,-37.414005,145.036685
T20230021632,-37.845353,145.022437
T20230023140,-37.510382,143.805098
T20230021589,-37.835684,145.095609
T20230021658,-37.852082,144.957446
T20230024611,-37.867478,144.981164
T20230021599,-38.367315,144.883514
T20230021600,-37.961531,145.07523
T20230021602,-38.174854,145.798902
T20230021612,-38.060802,145.343754
T20230021604,-37.830914,145.318609
T20230021606,-37.629605,144.836363
T20230021985,-37.851751,144.956766
T20230022433,-37.770357,145.063468
T20230021614,-37.84178,145.171391
T20230022180,-37.759103,145.064082
T20230022184,-37.643533,144.953146
T20230023144,-38.089466,145.462083
T20230021656,-36.981752,143.6849
T20230021852,-36.403264,145.395048
T20240002952,-37.893416,145.217
T20230023628,-37.881427,145.034597
T20230021653,-37.8076,144.955594
T20230021623,-37.849219,145.047621
T20230021654,-38.0199,145.270446
T20230021625,-37.591297,148.959801
T20230022221,-37.891646,144.709716
T20230022230,-37.690072,145.086157
T20230021641,-37.843764,144.779746
T20230021854,-38.149985,145.918325
T20230021644,-38.456155,145.248328
T20230021669,-38.233556,146.400116
T20230022142,-37.848561,145.170442
T20230022979,-37.811561,144.964732
T20230021629,-37.806369,144.982977
T20230021721,-37.810028,145.26543
T20230021722,-37.861862,144.676078
T20230021724,-37.879535,145.340465
T20230021725,-38.181708,145.159828
T20230021731,-38.098924,145.715514
T20230026228,-37.397802,145.462626
T20230022620,-37.78472,144.90543
T20230021734,-37.677158,144.999668
T20230021742,-37.777914,145.356184
T20230021743,-37.77907,144.874793
T20230021750,-37.965339,146.983602
T20230021753,-34.190866,142.155403
T20230021762,-37.983018,145.079593
T20230021768,-37.965159,144.563799
T20230021770,-38.086891,145.198057
T20230024064,-38.150091,145.264491
T20230021676,-36.148738,145.431826
T20230021674,-36.600585,145.860362
T20230021730,-37.800588,145.06256
T20230021683,-37.62853,145.251555
T20230022058,-37.797155,144.982592
T20230021687,-36.398802,144.982357
T20230021688,-37.849992,145.12006
T20230021689,-36.958034,146.001494
T20230021694,-37.787609,144.972211
T20230021696,-37.966282,144.547898
T20230022055,-37.882219,144.98259
T20230022044,-37.76076,144.963208
T20230021665,-37.804588,144.966265
T20230021697,-37.697265,144.603559
T20230021699,-37.819025,144.962037
T20230021703,-38.109654,145.254301
T20230021704,-37.699411,144.943019
T20230022010,-37.78868,145.311535
T20230021706,-37.572115,144.948199
T20230021708,-38.087565,145.166135
T20230021677,-35.963179,145.614947
T20230023787,-37.589675,145.488486
T20230025467,-38.438395,145.440353
T20230021678,-37.107282,144.854457
T20230022450,-36.56289,146.751961
T20230021710,-37.562127,145.9033
T20230022233,-37.812172,144.953783
T20230021825,-34.162471,141.997036
T20230024205,-38.1117,145.271288
T20230025981,-37.932087,145.14731
T20230021711,-37.884704,145.127355
T20230021865,-38.363134,144.788484
T20230021712,-37.882514,145.108996
T20230021716,-37.84771,147.605262
T20230022960,-38.074158,145.27135
T20230021717,-36.097243,145.442358
T20230021718,-38.510669,143.717165
T20230023927,-37.832745,144.952097
T20230021839,-37.861641,144.90262
T20230022561,-37.868366,144.99035
T20230021786,-37.607359,144.916739
T20230021776,-37.290712,142.927007
T20230021781,-38.059661,145.296298
T20230025700,-37.281819,145.551635
T20230021782,-37.455371,143.978605
T20230021796,-38.578599,145.831805
T20230021792,-37.832505,145.213592
T20230022489,-38.028953,145.327992
T20230021765,-37.923886,145.466212
T20230024568,-36.582387,145.93889
T20230021793,-37.812954,144.959766
T20230023792,-37.707595,144.890011
T20230021784,-37.923739,145.560759
T20230021802,-37.748318,144.473407
T20230021806,-35.737229,142.672662
T20230021807,-38.01419,145.290148
T20230021808,-37.813728,145.332686
T20230021811,-37.787902,144.788368
T20230021812,-37.957941,145.222338
T20230021813,-38.373471,144.90848
T20230021818,-36.347541,145.389855
T20230021800,-38.115406,145.823918
T20230021801,-37.826776,147.626814
T20230021866,-37.895968,145.092951
T20230021933,-37.161674,142.49485
T20230021917,-37.963606,145.206029
T20230021966,-37.810719,144.938999
T20230021902,-37.969702,145.090729
T20230021903,-37.90493,145.062201
T20230022099,-37.80731,144.714208
T20230021851,-36.742748,144.2112
T20230021853,-38.33814,143.575736
T20230022539,-37.172605,145.155605
T20230022089,-37.776223,144.945136
T20230022217,-37.977484,145.222137
T20230023262,-37.881382,144.990296
T20230021840,-38.034668,145.305548
T20230021844,-37.643189,144.991508
T20230021849,-37.872272,144.810023
T20230023137,-37.953758,145.14679
T20230024099,-38.226075,144.541919
T20230023995,-37.601446,144.95911
T20230021915,-38.086326,145.472108
T20230022003,-37.692114,145.55117
T20230021894,-38.153009,144.373063
T20230021895,-38.180823,144.354132
T20230021820,-38.046715,145.265848
T20230021821,-37.677532,144.550908
T20230021822,-37.919456,145.164811
T20230021905,-38.14307,144.347839
T20230021912,-37.812736,145.020259
T20230021900,-37.845353,145.022437
T20230021883,-37.65311,145.022839
T20230021885,-38.002574,145.295983
T20230023630,-37.836252,144.80337
T20230021862,-37.848303,145.028134
T20230021923,-38.328456,144.977264
T20230022123,-37.582321,143.788824
T20230021887,-37.802195,145.31071
T20230022764,-37.773041,144.833536
T20230021871,-37.857686,144.777968
T20230021904,-37.761218,145.334294
T20230021879,-37.771642,144.924085
T20230021889,-35.992843,145.505434
T20230021835,-37.7672,145.066544
T20230021901,-37.783399,145.017384
T20230021837,-38.075274,145.244982
T20230023048,-37.821331,144.967203
T20230021997,-37.672535,145.001703
T20230022122,-37.83108,144.954069
T20230021963,-38.130859,145.133981
T20230022630,-37.67749,144.956471
T20230022019,-37.801261,144.912919
T20230022000,-37.817545,144.772493
T20230021999,-37.869894,144.824511
T20230021996,-37.897129,145.087426
T20230021992,-36.129906,144.754042
T20230021990,-37.807514,144.60255
